"","L2/3","Oligo_1","AST-PP","OPC_1","L4_1","IN-VIP","L4_2","IN-PV","Neu-NRGN-II","Oligo_2","Microglia","IN-SST","L5/6-CC","IN-SV2C","L5/6_1","Endothelial","L5/6_2","OPC_2"
"LINC02296",0.774914573981793,-0.265035996422216,-0.260388397224618,-0.254651631932195,0.376798881634966,-0.247137072139956,-0.0605144506766648,-0.197862773136633,-0.219871252900677,-0.253975433221591,-0.252216411334943,-0.216732343925857,-0.103675306811356,-0.249913358972597,-0.193845591533076,-0.225784023922637,-0.241638054504063,-0.266450625879496
"GULP1",0.771435126644058,-0.352999803945517,-0.342930343178329,-0.387956388058525,-0.270391287705881,0.163433916771938,0.267326036862343,0.0145297380770333,-0.275224034226697,-0.325512665575771,-0.387528710650594,0.0237978716483425,0.387282683489362,-0.186855714376719,-0.219336105081308,0.0717525467220275,-0.369913028535759,-0.360646812257084
"DOK6",0.47942949892158,-0.586016774096722,-0.583843178432698,0.019830812428797,0.0252988594054349,0.327065923897625,0.242760535001518,0.557081801514317,-0.326686212234577,-0.576438659054655,-0.56814413163083,0.175933695610581,0.814328185552359,0.6906452576528,0.891371910423125,-0.389017160799464,-0.433590067425149,-0.0303902716474146
"AL391840.1",0.712913939017454,-0.315968193389509,-0.476579626005127,-0.00534842589150419,0.530614143154144,-0.296297667729678,0.440239230560841,-0.459586981980064,-0.425534814409421,-0.309818224483301,-0.482013445051932,-0.360187002297947,0.700669881157844,-0.486488985377955,0.332885322219086,-0.462743204341996,0.0788903378183329,-0.147788367066795
"LINC01122",0.689789341808927,-0.370120212060873,-0.580305012260488,-0.370392238958048,0.0200241655171874,-0.162243974940663,0.744183893989148,-0.323109294708164,-0.529909662886278,-0.302117232038211,-0.560931995848458,0.77274188521563,0.358845102336255,-0.242609099508232,1.23534518321749,-0.538036850326335,0.474901081522685,-0.406843080022875
"OLFM3",0.774130498099718,-0.631514054132744,-0.628736931300574,-0.629634319664668,0.971198530221978,0.346716608676404,0.764437191025185,-0.35170632242575,-0.189633413872863,-0.630961832138937,-0.608717207820327,-0.457142067423802,0.421440189036376,-0.486479424409846,1.2305496752559,-0.563035898253683,1.72355802937892,-0.589895448309837
"NELL2",0.815915145566698,-0.717590146934248,-0.662608322070353,-0.559859077030709,1.11306140496753,-0.0184900164320856,0.809295888126963,-0.520851098958966,0.146147113975825,-0.727266869160034,-0.670036470920439,-0.300158309181538,1.08281909388393,-0.546770795595857,1.04052517594567,-0.649210597130855,0.661300960322974,-0.559180535556751
"ZNF804B",0.575366301144499,-0.505180326487263,-0.364585643517526,-0.384260438456202,0.634274375591024,0.198504413860425,-0.29700584667925,0.274542808702324,-0.434781219612727,-0.49914298558761,-0.485760199516871,-0.301334092695454,1.68477045878845,0.246619844138008,0.350116021258742,-0.445418840043233,-0.459291855075722,-0.363253020329992
"BASP1-AS1",0.678808499587789,-0.53634314573324,-0.526435372954765,-0.151602740430395,0.721703799759577,-0.0103036031549505,0.649363788940503,-0.429214144579177,-0.331825169284931,-0.525277852380857,-0.516311025689862,-0.281768802039882,0.746764429984646,-0.452310794488749,0.898204213275578,-0.487233014896542,0.765242889160159,-0.269415261386601
"KCNH7",0.643156766247115,-0.658265030164944,-0.651048562098267,-0.626912879964195,0.244917053416038,0.55138146006524,1.29080990995279,0.421101981957614,-0.542948187678239,-0.656680909918889,-0.63260661029267,-0.362691282422532,0.826884047293825,0.0885960503192508,0.694414200915242,-0.611026348981745,0.794776872759896,-0.568016641681277
"GRM7",0.724431169510727,-0.771948770996655,-0.748156184773404,0.875815964568584,0.855120198936921,0.749747094797234,0.802514023077848,-0.296676179770275,-0.718201483809935,-0.810939040174894,-0.81836844939526,0.0374773715024835,0.11984523318919,-0.41197816698735,-0.345090879569301,-0.785109485131744,-0.160271036532589,0.395527415151628
"AP000829.1",0.897193618019124,-0.273899041762674,-0.271117205895316,-0.270241035368305,-0.0380259181388891,-0.254384361560935,-0.137553810608682,-0.245834690437362,-0.250897871510719,-0.267924022251981,-0.266571302941456,-0.251522761118776,0.302026243533899,-0.260308282909275,-0.082820413199876,-0.193679579640737,-0.241934602687954,-0.24412995089049
"FAM153B",0.734937547020786,-0.471199022480645,-0.439634181735101,-0.454614309720305,0.332041896448944,-0.00212507632683846,0.494910620318687,-0.0559352409746652,-0.443012539484501,-0.472512888316019,-0.461574426310068,0.149148013659456,0.443532899417807,-0.151327904021066,0.564033700461103,-0.429695578217984,0.441662250999622,-0.466176014434025
"SLC35F3",0.601005817095179,-0.562984619515686,-0.618885753833077,-0.0615658312058929,0.59989564917019,0.111731558641128,0.299111861733988,0.080143652087064,-0.448808136171247,-0.440252819253344,-0.574389220580931,-0.138595167392737,1.23248756288047,-0.214422127205784,0.514177560747568,-0.575176714568675,1.07422503008164,-0.228878913632974
"PTK2B",0.852255255629654,-0.402577590268811,-0.360890017475661,-0.448311434239307,0.159985423686874,-0.283469693929606,0.0904344838228132,-0.41981412448267,0.229474467576467,-0.355450204009883,-0.162274527849322,-0.32894982164349,0.698373932794435,-0.414813648857603,0.348173402976083,-0.38668570852309,-0.372834593673648,-0.350803761573958
"KCNIP4-IT1",0.637348871580722,-0.417989470811766,-0.410161945911345,-0.0113767687195071,0.506876759634855,-0.123702911768515,0.48830563661583,-0.317083125441617,-0.377223275789663,-0.408278707272639,-0.401130173446454,-0.247267875057257,0.80254230188997,-0.258810742787951,0.0415699402332995,-0.396489738732251,-0.39987001916111,-0.180162024464662
"PTPRR",0.589920272972011,-0.528987383098708,-0.526031757829692,-0.52090654520669,0.290672695764897,0.0220493908430178,0.592959133235521,-0.0640597870066831,-0.384513345733235,-0.527612595725289,-0.510295301898873,0.652888863732758,0.680822970403058,0.127164488998637,1.10505909207314,-0.485323116951294,1.23317179071006,-0.498698951794048
"CABP1",0.820160394628804,-0.606525964748194,-0.592529460132665,-0.475184931128922,0.498913649422591,-0.284688854728267,0.823770982835228,-0.263615601308554,0.249815517901957,-0.622342457669718,-0.575375708187324,-0.44794843570957,0.978604489468515,-0.165643106950327,0.810377750508971,-0.54283511966068,0.0590266023943448,-0.478294791421632
"COL26A1",0.702710158240549,-0.385755751954862,-0.368383558566736,-0.360833700385445,0.316952430632245,-0.103047012116248,0.362773559460687,-0.102076860139558,-0.127510933763581,-0.374866732584698,-0.362066739635231,-0.159638612173554,0.289847924441863,-0.253788575060174,0.105401598339785,-0.168898788100803,-0.0935003669262283,-0.322583463005179
"CPNE8",0.59489161377131,-0.458455286078484,-0.0676468727776129,-0.296810505549599,0.220383547311623,-0.264621308961778,0.482574268239763,-0.162732268167755,-0.224651864144892,-0.464524342007981,-0.369046537609462,-0.0618612700752303,-0.0408440418168002,0.0207541442173379,0.740981827149986,0.385776353951169,-0.277114561330429,-0.255445800660387
"ZFPM2",0.635747386588012,-0.559252041868934,-0.306918472680915,1.17262088956784,0.357625850446504,-0.221477035324538,-0.0137384081533819,-0.0709098274527386,-0.568083653351735,-0.600176342524872,-0.637914445728168,-0.570573114958083,0.185537114480826,-0.617053089627754,1.13165954032082,-0.0396472667464061,-0.202907204996221,0.563090957509882
"UNC5D",0.671468413081635,-0.754795324469647,-0.477467262206839,-0.569918448854344,1.15046528581035,-0.138604782217054,0.609030704918456,0.861068867294548,-0.578895903368594,-0.740449998420356,-0.716043825931566,0.0285722236249493,0.449245605173587,1.28004587704791,-0.470620649828457,-0.677088604881112,-0.0352733859246577,-0.553992165575987
"CNTN4",0.641323943488232,-0.779020752152835,-0.766940441495202,-0.248490538889879,0.326600017448834,0.90277452097418,0.0918414645632953,0.768704762546698,-0.583133516741106,-0.771421575989104,-0.742920569858733,0.580445459740722,1.1696425744778,0.27311208538943,0.0732362601074571,-0.317567286165548,1.14443121514674,-0.312756272756993
"AC008696.2",0.705691520504188,-0.307343861986349,-0.296612043945118,-0.292736401962992,-0.129809737298662,-0.260168619995894,0.350532567011304,-0.253665066838057,-0.289820314867087,-0.315286132227895,-0.300810896401996,-0.259586314465714,0.597144702300454,-0.275681206727423,0.845898474713368,-0.281670263788235,0.228207802046097,-0.276629717353287
"ARHGAP10",0.45556694970837,-0.326134687160687,-0.30226166950928,0.70730851348916,-0.0368274566716693,-0.133083935627468,-0.00814391326580541,-0.173436664402181,-0.249380168887382,-0.325186091712371,-0.286452902250753,0.0598127490949795,-0.0703848384887207,-0.248716405840737,-0.0177738005833122,1.06995616954049,-0.15153344989729,0.191120772260039
"SV2B",0.700613998739869,-0.509747201106999,-0.585614829226511,-0.587519762315038,0.749292632743059,-0.535865893702838,0.843877951848308,-0.571872156442852,0.674546844013229,-0.374470996598206,-0.565460041284569,-0.579733214063627,0.993629488531614,-0.575576815735411,1.07173735653487,-0.507788075671222,0.656898011724079,-0.546769668055487
"PTPRO",0.679750319960316,-0.559128361432536,-0.556051292751941,0.00522652599810901,0.181786486411953,0.434496994264193,-0.117483847625032,-0.159711358221424,-0.384378419596274,-0.558585078500766,-0.367480012055446,0.570537715201246,0.657475163444767,0.597811973100711,0.0806454690016052,-0.520795258210458,0.0349978280034321,0.0663056175858041
"FRMPD4",0.757443585072611,-0.86546678907577,-0.797950902203152,-0.841492549610094,0.651652528328982,0.572976921711413,1.22585076901278,0.403585164726752,-0.546925666821909,-0.854372018373226,-0.828355677081232,0.348935579623868,0.637208625914723,0.307409005280408,1.41696768063324,-0.798653337564593,0.820695630951073,-0.843755642998052
"RFTN1",0.633791175322752,-0.393089170375505,-0.292572394102321,-0.384560442617035,0.598085497878047,-0.160790887372344,0.235545415355476,-0.336391295592643,-0.0759476499163889,-0.388821401930852,-0.196073729044179,-0.318739106107619,0.552825041923636,-0.194615449507217,0.0358799250720893,0.1639798404393,-0.158774112692009,-0.291399042277672
"GLRA3",0.706610722047649,-0.3171515118944,-0.310071648857483,-0.306477989490899,-0.123575294151954,-0.122870634554736,0.313837023998488,-0.290979117792499,0.253898375186023,-0.313832459756349,-0.291241301149913,-0.0915480825149867,0.0110527001041485,-0.206575346325863,0.200482119979447,-0.283931863169444,-0.287924273758772,-0.32853101354257
"AQP4-AS1",0.625248058081083,-0.480271388258247,0.228396712238031,-0.20112449219238,0.273050108310024,-0.404078668736108,0.251816576905226,-0.43589162258125,-0.443685903311397,-0.44567477031415,-0.472653428696076,-0.424674704324202,0.812099418346221,-0.0661291548583471,0.886678382623748,-0.463203094207613,-0.439669534571998,-0.34060091068584
"SNTB2",0.54965808572991,-0.329374685901102,-0.178046200010307,-0.255273658676768,0.136400400317982,-0.166886848203451,0.00238229393797623,-0.157710426437134,-0.229406243599808,-0.271976462428903,-0.326289720398412,-0.140517249980059,0.952346878192789,-0.0286690016053589,0.299356581829755,-0.235030569268726,-0.220722553432495,-0.285708233302555
"NWD2",0.59742617307538,-0.418287491991431,-0.412511517814798,-0.333800288705508,0.855786960963218,-0.362556005245759,0.521670216834078,-0.076150211863411,-0.169130778148176,-0.418824669517103,-0.401966431547604,-0.367603535469146,1.03623010503563,-0.235720372461036,-0.278762567783459,-0.374710177535396,-0.167897652734742,-0.323956011838262
"CDH8",0.548612812172412,-0.300282464540678,-0.611278609577673,-0.611252237232879,0.565767907449788,0.0739383933662598,0.83005211709004,-0.402987223434718,-0.233283245492609,-0.183698822149567,-0.576156237533603,0.718683490950992,-0.144162388843671,-0.0572087055766659,0.210581962612569,-0.570128702507811,1.13626693164433,-0.57181427233678
"GALNTL6",0.709239938282253,-0.615551955293528,-0.605013410641314,-0.411441817119141,-0.130132893960346,1.83013005953397,-0.0548466803593106,0.333955026178656,-0.547145284683937,-0.620707048482856,-0.576750096321753,0.430923133346706,0.237606056416027,0.152809726584826,-0.0563091595408522,-0.554731800647305,-0.57528283133412,-0.425505797745139
"CNTNAP5",0.689895686602664,-0.807014722566516,-0.801015020595256,0.620877561252,0.434829246535279,0.380282257909574,0.243587466331588,0.925604830104243,-0.707213087719306,-0.797228055580644,-0.780568946062349,0.161419631351674,-0.204495915876429,0.64389652916245,0.983556469978667,-0.724783933069771,-0.0313364363821518,0.242368265745945
"NIPAL2",0.744776358274652,-0.435975284354532,-0.429608391504056,-0.376237787623691,0.200510793843144,-0.0799447989168324,0.634513824571172,-0.29590075417405,-0.297109746680288,-0.43494735248118,-0.259688299144805,-0.288743717129065,0.415203740501286,-0.219196996854925,0.679335774956906,-0.130782866545449,0.235804277677203,-0.343721885894337
"PKN2-AS1",0.578627336390284,-0.32420064399322,-0.180330536895796,-0.285705325387016,0.54674176202769,-0.270590467780759,0.118488091962651,-0.226219238225774,-0.322375928535972,-0.29425001027203,-0.343773028635462,-0.233736468646362,0.670589511072926,-0.218634872137644,0.237863100560961,-0.321985697143478,-0.158900835040421,-0.286133333098655
"RASGRF2",0.640040084323567,-0.0761634299866785,-0.602490445917942,-0.589578356579993,-0.435829424488317,-0.305491706832026,-0.452866994530182,0.828219211322158,-0.273036229627387,0.337163833520927,-0.569544487646896,0.908731349932117,-0.0821238719743932,0.272391962160581,0.129599961735443,0.172798381188672,-0.364621209123166,-0.615363871111757
"ERC2",0.675878727817096,-0.779003041584779,-0.829407133942071,-0.0945398912184378,0.421344118383995,0.0982542449924278,0.803570343276497,0.653826786366557,-0.612327952177245,-0.663231802596859,-0.705800156002226,-0.0128077056029278,1.1989610426653,0.240827573162592,0.921730699039343,-0.802428120265888,1.08336466975103,-0.270674220025686
"CNTN3",0.62331828787298,-0.541995893178919,-0.554449196093431,0.273029283855793,0.278974587851724,0.230380204710261,1.03671530056131,-0.236086442627932,-0.439584824787217,-0.565377202555981,-0.550128092967601,0.279520180895686,0.207986961673047,-0.507493724690445,-0.0241679856245515,-0.515869553919226,-0.316889292894544,-0.118669915482693
"AC092902.4",0.612236834068209,-0.324550557073524,0.0989341649239355,-0.172248683847748,-0.245273823553684,-0.20533670885959,-0.228055133296661,-0.285164385755874,-0.22516688447607,-0.320533302864361,-0.292335552151454,-0.163082398514542,0.399857289898866,-0.212529153948234,0.791106669906492,-0.283959964338691,1.33952545124386,-0.27518519456047
"NECAB1",0.742398166050652,0.0516380980046218,-0.701592905628986,-0.711953870379036,0.31598724451098,-0.365569218800077,0.274015561867496,-0.673529396342399,0.463073547247767,0.161549857603864,-0.660265563175676,-0.684725561274093,0.872091670174178,-0.188418236447509,-0.0243089066088399,-0.598733058294299,-0.70619689960632,-0.690505755820911
"AC110296.1",0.631416454695564,-0.394281634309447,-0.392800253695699,-0.00433169669578368,0.460532341390787,-0.0412226064938693,0.461759680296494,-0.272231956746039,-0.376849492857187,-0.403690142144026,-0.389766765306158,-0.255559207565223,0.550260675040513,-0.242403228022124,-0.0105714073584796,-0.360099626237584,-0.358555691578329,0.0192033930460517
"KCNB2",0.591375040979144,-0.585559461985877,-0.589030448580882,-0.516335578709364,0.822552517991439,0.30221052803075,0.989719964835449,-0.41416638728349,-0.50672046241859,-0.561495270729907,-0.571551975513361,0.489764406928838,0.352290055292784,0.0846530907813383,0.605615117550349,-0.557183019911322,1.37612185185171,-0.47433292232832
"EFNA5",0.64976608843997,-0.771632753680221,0.152708099974278,-0.755628873442601,0.969433553879889,-0.311138339547048,0.617181315834178,0.0195958810760919,-0.525817662710195,-0.758184256174165,-0.714661540506282,-0.0973509931624061,1.11133576935283,-0.0793508221646056,0.762810516266919,-0.600635172307086,0.50910255855609,-0.746751181314984
